id;escola;tipo;desistiu;ano_desistencia;mes_desistencia
19547;17005744;Normal;NAO;0;0
19548;17005744;Normal;SIM;2020;9
19549;17005744;Normal;NAO;0;0
19550;17005744;Normal;NAO;0;0
19551;17005744;Normal;NAO;0;0
19552;17005744;Normal;NAO;0;0
19553;17005744;Normal;NAO;0;0
19554;17005744;Normal;NAO;0;0
19555;17005744;Normal;NAO;0;0
19556;17005744;Normal;NAO;0;0
19557;17005744;Especial;NAO;0;0
19558;17005744;Normal;NAO;0;0
19559;17005744;Normal;NAO;0;0
19560;17005744;Normal;NAO;0;0
19561;17005744;Normal;NAO;0;0
19562;17005744;Normal;NAO;0;0
19563;17005744;Normal;NAO;0;0
19564;17005744;Normal;NAO;0;0
19565;17005744;Normal;NAO;0;0
19566;17005744;Normal;NAO;0;0
19567;17005744;Normal;NAO;0;0
19568;17005744;Normal;NAO;0;0
19569;17005744;Normal;NAO;0;0
19570;17005744;Normal;NAO;0;0
19571;17005744;Normal;NAO;0;0
19572;17005744;Normal;NAO;0;0
19573;17005744;Normal;NAO;0;0
19574;17005744;Normal;NAO;0;0
19575;17005744;Normal;NAO;0;0
19576;17005744;Normal;NAO;0;0
19577;17005744;Normal;NAO;0;0
19578;17005744;Normal;NAO;0;0
19579;17005744;Normal;NAO;0;0
19580;17005744;Normal;NAO;0;0
19581;17005744;Normal;NAO;0;0
19582;17005744;Normal;NAO;0;0
19583;17005744;Normal;NAO;0;0
19584;17005744;Normal;NAO;0;0
19585;17005744;Normal;NAO;0;0
19586;17005744;Normal;NAO;0;0
19587;17005744;Normal;NAO;0;0
19588;17005744;Especial;NAO;0;0
19589;17005744;Normal;NAO;0;0
19590;17005744;Normal;NAO;0;0
19591;17005744;Normal;NAO;0;0
19592;17005744;Normal;NAO;0;0
19593;17005744;Normal;NAO;0;0
19594;17005744;Normal;NAO;0;0
19595;17005744;Normal;NAO;0;0
19596;17005744;Normal;NAO;0;0
19597;17005744;Normal;NAO;0;0
19598;17005744;Normal;NAO;0;0
19599;17005744;Normal;NAO;0;0
19600;17053072;Normal;NAO;0;0
19601;17053072;Normal;NAO;0;0
19602;17053072;Normal;NAO;0;0
19603;17053072;Normal;NAO;0;0
19604;17053072;Normal;SIM;2019;8
19605;17053072;Normal;NAO;0;0
19606;17053072;Normal;NAO;0;0
19607;17053072;Normal;NAO;0;0
19608;17053072;Normal;NAO;0;0
19609;17053072;Normal;SIM;2019;6
19610;17053072;Normal;NAO;0;0
19611;17053072;Normal;NAO;0;0
19612;17053072;Normal;NAO;0;0
19613;17053072;Normal;NAO;0;0
19614;17053072;Normal;NAO;0;0
19615;17053072;Normal;NAO;0;0
19616;17053072;Normal;NAO;0;0
19617;17053072;Normal;NAO;0;0
19618;17053072;Normal;NAO;0;0
19619;17053072;Normal;NAO;0;0
19620;17053072;Normal;NAO;0;0
19621;17053072;Normal;NAO;0;0
19622;17053072;Normal;NAO;0;0
19623;17053072;Normal;SIM;2020;6
19624;17053072;Normal;NAO;0;0
19625;17053072;Normal;NAO;0;0
19626;17053072;Normal;NAO;0;0
19627;17053072;Normal;NAO;0;0
19628;17053072;Normal;NAO;0;0
19629;17053072;Normal;NAO;0;0
19630;17053072;Normal;NAO;0;0
19631;17053072;Normal;NAO;0;0
19632;17053072;Normal;NAO;0;0
19633;17053072;Normal;NAO;0;0
19634;17053072;Normal;NAO;0;0
19635;17053072;Especial;NAO;0;0
19636;17053072;Normal;NAO;0;0
19637;17053072;Normal;NAO;0;0
19638;17053072;Normal;NAO;0;0
19639;17053072;Normal;NAO;0;0
19640;17053072;Normal;NAO;0;0
19641;17053072;Normal;NAO;0;0
19642;17053072;Especial;NAO;0;0
19643;17053072;Normal;NAO;0;0
19644;17053072;Normal;NAO;0;0
19645;17053072;Normal;NAO;0;0
19646;17053072;Normal;NAO;0;0
19647;17053072;Normal;NAO;0;0
19648;17053072;Normal;NAO;0;0
19649;17053072;Normal;NAO;0;0
19650;17053072;Especial;NAO;0;0
19651;17053072;Normal;NAO;0;0
19652;17053072;Normal;NAO;0;0
19653;17053072;Normal;SIM;2020;8
19654;17053072;Normal;NAO;0;0
19655;17053072;Normal;NAO;0;0
19656;17053072;Normal;NAO;0;0
19657;17053072;Normal;NAO;0;0
19658;17053072;Normal;NAO;0;0
19659;17053072;Normal;NAO;0;0
19660;17053072;Normal;NAO;0;0
19661;17053072;Normal;NAO;0;0
19662;17053072;Normal;NAO;0;0
19663;17053072;Normal;NAO;0;0
19664;17053072;Normal;NAO;0;0
19665;17053072;Normal;NAO;0;0
19666;17053072;Normal;NAO;0;0
19667;17053072;Normal;NAO;0;0
19668;17053072;Normal;NAO;0;0
19669;17053072;Normal;NAO;0;0
19670;17053072;Normal;NAO;0;0
19671;17053072;Normal;NAO;0;0
19672;17053072;Normal;NAO;0;0
19673;17053072;Normal;NAO;0;0
19674;17053072;Normal;NAO;0;0
19675;17053072;Normal;NAO;0;0
19676;17053072;Normal;NAO;0;0
19677;17053072;Normal;NAO;0;0
19678;17053072;Normal;NAO;0;0
19679;17053072;Normal;NAO;0;0
19680;17053072;Normal;NAO;0;0
19681;17053072;Normal;NAO;0;0
19682;17053072;Normal;NAO;0;0
19683;17053072;Normal;NAO;0;0
19684;17053072;Normal;SIM;2019;2
19685;17053072;Normal;NAO;0;0
19686;17053072;Normal;NAO;0;0
19687;17053072;Normal;NAO;0;0
19688;17053072;Normal;NAO;0;0
19689;17053072;Normal;NAO;0;0
19690;17053072;Normal;NAO;0;0
19691;17053072;Normal;NAO;0;0
19692;17053072;Normal;NAO;0;0
19693;17053072;Normal;NAO;0;0
19694;17053072;Normal;NAO;0;0
19695;17053072;Normal;NAO;0;0
19696;17053072;Normal;NAO;0;0
19697;17053072;Normal;NAO;0;0
19698;17053072;Normal;NAO;0;0
19699;17053072;Normal;NAO;0;0
19700;17053072;Normal;NAO;0;0
19701;17053072;Normal;NAO;0;0
19702;17053072;Normal;NAO;0;0
19703;17053072;Normal;NAO;0;0
19704;17053072;Especial;NAO;0;0
19705;17053072;Normal;NAO;0;0
19706;17053072;Normal;NAO;0;0
19707;17053072;Normal;NAO;0;0
19708;17053072;Normal;NAO;0;0
19709;17053072;Normal;NAO;0;0
19710;17053072;Normal;NAO;0;0
19711;17053072;Normal;NAO;0;0
19712;17053072;Normal;NAO;0;0
19713;17053072;Normal;NAO;0;0
19714;17053072;Normal;NAO;0;0
19715;17053072;Normal;NAO;0;0
19716;17053072;Normal;NAO;0;0
19717;17053072;Normal;NAO;0;0
19718;17053072;Normal;NAO;0;0
19719;17053072;Normal;NAO;0;0
19720;17053072;Normal;NAO;0;0
19721;17053072;Normal;NAO;0;0
19722;17053072;Normal;NAO;0;0
19723;17053072;Normal;NAO;0;0
19724;17053072;Normal;NAO;0;0
19725;17053072;Normal;NAO;0;0
19726;17053072;Normal;NAO;0;0
19727;17053072;Normal;NAO;0;0
19728;17053072;Especial;NAO;0;0
19729;17053072;Normal;NAO;0;0
19730;17053072;Normal;NAO;0;0
19731;17053072;Normal;NAO;0;0
19732;17053072;Especial;NAO;0;0
19733;17053072;Normal;NAO;0;0
19734;17053072;Normal;NAO;0;0
19735;17053072;Normal;NAO;0;0
19736;17053072;Normal;NAO;0;0
19737;17053072;Normal;NAO;0;0
19738;17053072;Normal;NAO;0;0
19739;17053072;Normal;NAO;0;0
19740;17053072;Especial;NAO;0;0
19741;17053072;Normal;NAO;0;0
19742;17053072;Normal;NAO;0;0
19743;17053072;Normal;NAO;0;0
19744;17053072;Normal;NAO;0;0
19745;17053072;Normal;NAO;0;0
19746;17053072;Normal;NAO;0;0
19747;17053072;Normal;NAO;0;0
19748;17053072;Especial;NAO;0;0
19749;17053072;Normal;NAO;0;0
19750;17053072;Normal;NAO;0;0
19751;17053072;Normal;NAO;0;0
19752;17053072;Normal;NAO;0;0
19753;17053072;Normal;NAO;0;0
19754;17053072;Normal;NAO;0;0
19755;17053072;Especial;NAO;0;0
19756;17053072;Normal;NAO;0;0
19757;17053072;Normal;NAO;0;0
19758;17053072;Normal;NAO;0;0
19759;17053072;Normal;NAO;0;0
19760;17053072;Normal;NAO;0;0
19761;17053072;Normal;NAO;0;0
19762;17053072;Normal;NAO;0;0
19763;17053072;Normal;NAO;0;0
19764;17053072;Normal;NAO;0;0
19765;17053072;Normal;NAO;0;0
19766;17053072;Normal;NAO;0;0
19767;17053072;Normal;NAO;0;0
19768;17053072;Normal;NAO;0;0
19769;17053072;Normal;SIM;2019;7
19770;17053072;Normal;NAO;0;0
19771;17053072;Normal;NAO;0;0
19772;17053072;Normal;NAO;0;0
19773;17053072;Normal;NAO;0;0
19774;17053072;Normal;NAO;0;0
19775;17053072;Normal;NAO;0;0
19776;17053072;Normal;SIM;2020;9
19777;17053072;Normal;NAO;0;0
19778;17053072;Normal;NAO;0;0
19779;17053072;Normal;NAO;0;0
19780;17053072;Normal;NAO;0;0
19781;17053072;Normal;NAO;0;0
19782;17053072;Especial;NAO;0;0
19783;17053072;Normal;NAO;0;0
19784;17053072;Normal;NAO;0;0
19785;17053072;Normal;NAO;0;0
19786;17053072;Normal;NAO;0;0
19787;17053072;Especial;NAO;0;0
19788;17053072;Normal;NAO;0;0
19789;17053072;Normal;NAO;0;0
19790;17053072;Normal;NAO;0;0
19791;17053072;Normal;NAO;0;0
19792;17053072;Normal;NAO;0;0
19793;17053072;Normal;NAO;0;0
19794;17053072;Normal;NAO;0;0
19795;17053072;Normal;NAO;0;0
19796;17053072;Normal;NAO;0;0
19797;17053072;Normal;NAO;0;0
19798;17053072;Normal;NAO;0;0
19799;17053072;Normal;NAO;0;0
19800;17053072;Normal;NAO;0;0
19801;17053072;Normal;NAO;0;0
19802;17053072;Normal;NAO;0;0
19803;17053072;Normal;NAO;0;0
19804;17053072;Normal;NAO;0;0
19805;17053072;Normal;NAO;0;0
19806;17053072;Normal;NAO;0;0
19807;17053072;Normal;NAO;0;0
19808;17053072;Normal;NAO;0;0
19809;17053072;Normal;NAO;0;0
19810;17053072;Normal;NAO;0;0
19811;17053072;Normal;NAO;0;0
19812;17053072;Normal;NAO;0;0
19813;17053072;Normal;NAO;0;0
19814;17053072;Normal;NAO;0;0
19815;17053072;Normal;NAO;0;0
19816;17053072;Normal;NAO;0;0
19817;17053072;Normal;NAO;0;0
19818;17053072;Normal;SIM;2019;3
19819;17053072;Normal;NAO;0;0
19820;17053072;Normal;NAO;0;0
19821;17053072;Normal;NAO;0;0
19822;17053072;Normal;NAO;0;0
19823;17053072;Normal;NAO;0;0
19824;17053072;Normal;NAO;0;0
19825;17053072;Normal;NAO;0;0
19826;17053072;Normal;NAO;0;0
19827;17053072;Normal;NAO;0;0
19828;17053072;Normal;NAO;0;0
19829;17053072;Normal;NAO;0;0
19830;17053072;Normal;NAO;0;0
19831;17053072;Normal;NAO;0;0
19832;17053072;Normal;NAO;0;0
19833;17053072;Normal;NAO;0;0
19834;17053072;Normal;NAO;0;0
19835;17053072;Normal;NAO;0;0
19836;17053072;Normal;NAO;0;0
19837;17053072;Normal;NAO;0;0
19838;17053072;Normal;NAO;0;0
19839;17053072;Normal;NAO;0;0
19840;17053072;Normal;NAO;0;0
19841;17053072;Normal;NAO;0;0
19842;17053072;Normal;NAO;0;0
19843;17053072;Normal;SIM;2019;1
19844;17053072;Normal;NAO;0;0
19845;17053072;Normal;NAO;0;0
19846;17053072;Normal;NAO;0;0
19847;17053072;Normal;NAO;0;0
19848;17053072;Normal;NAO;0;0
19849;17053072;Normal;NAO;0;0
19850;17053072;Especial;NAO;0;0
19851;17053072;Especial;NAO;0;0
19852;17053072;Normal;NAO;0;0
19853;17053072;Normal;NAO;0;0
19854;17053072;Normal;NAO;0;0
19855;17053072;Normal;NAO;0;0
19856;17053072;Normal;NAO;0;0
19857;17053072;Normal;NAO;0;0
19858;17053072;Normal;SIM;2019;12
19859;17053072;Normal;NAO;0;0
19860;17053072;Normal;NAO;0;0
19861;17053072;Normal;NAO;0;0
19862;17053072;Especial;NAO;0;0
19863;17053072;Normal;NAO;0;0
19864;17053072;Normal;NAO;0;0
19865;17053072;Normal;NAO;0;0
19866;17053072;Normal;NAO;0;0
19867;17053072;Normal;NAO;0;0
19868;17053072;Normal;NAO;0;0
19869;17053072;Normal;NAO;0;0
19870;17053072;Normal;NAO;0;0
19871;17053072;Normal;NAO;0;0
19872;17053072;Normal;NAO;0;0
19873;17053072;Normal;NAO;0;0
19874;17053072;Normal;NAO;0;0
19875;17053072;Normal;NAO;0;0
19876;17053072;Normal;NAO;0;0
19877;17053072;Normal;NAO;0;0
19878;17053072;Normal;NAO;0;0
19879;17053072;Normal;NAO;0;0
19880;17053072;Normal;NAO;0;0
19881;17053072;Normal;NAO;0;0
19882;17053072;Normal;NAO;0;0
19883;17053072;Normal;NAO;0;0
19884;17053072;Normal;NAO;0;0
19885;17053072;Normal;NAO;0;0
19886;17053072;Normal;NAO;0;0
19887;17053072;Normal;NAO;0;0
19888;17053072;Normal;NAO;0;0
19889;17053072;Normal;NAO;0;0
19890;17053072;Normal;NAO;0;0
19891;17053072;Normal;NAO;0;0
19892;17053072;Normal;NAO;0;0
19893;17053072;Normal;NAO;0;0
19894;17053072;Normal;NAO;0;0
19895;17053072;Normal;NAO;0;0
19896;17053072;Normal;NAO;0;0
19897;17053072;Normal;NAO;0;0
19898;17053072;Normal;NAO;0;0
19899;17053072;Normal;NAO;0;0
19900;17053072;Especial;NAO;0;0
19901;17053072;Normal;NAO;0;0
19902;17053072;Normal;NAO;0;0
19903;17053072;Normal;NAO;0;0
19904;17053072;Normal;NAO;0;0
19905;17053072;Normal;NAO;0;0
19906;17053072;Especial;NAO;0;0
19907;17053072;Normal;NAO;0;0
19908;17053072;Normal;NAO;0;0
19909;17053072;Normal;NAO;0;0
19910;17053072;Normal;SIM;2019;9
19911;17053072;Normal;NAO;0;0
19912;17053072;Normal;NAO;0;0
19913;17053072;Normal;NAO;0;0
19914;17053072;Normal;NAO;0;0
19915;17053072;Normal;NAO;0;0
19916;17053072;Normal;NAO;0;0
19917;17053072;Normal;NAO;0;0
19918;17053072;Normal;NAO;0;0
19919;17053072;Normal;NAO;0;0
19920;17053072;Normal;NAO;0;0
19921;17053072;Normal;NAO;0;0
19922;17053072;Normal;NAO;0;0
19923;17053072;Normal;NAO;0;0
19924;17053072;Normal;SIM;2019;12
19925;17053072;Normal;SIM;2020;4
19926;17053072;Normal;NAO;0;0
19927;17053072;Normal;NAO;0;0
19928;17053072;Normal;NAO;0;0
19929;17053072;Normal;NAO;0;0
19930;17053072;Normal;NAO;0;0
19931;17053072;Normal;NAO;0;0
19932;17053072;Normal;NAO;0;0
19933;17053072;Normal;NAO;0;0
19934;17053072;Normal;NAO;0;0
19935;17053072;Normal;NAO;0;0
19936;17053072;Normal;NAO;0;0
19937;17053072;Normal;NAO;0;0
19938;17053072;Normal;NAO;0;0
19939;17053072;Normal;NAO;0;0
19940;17053072;Normal;NAO;0;0
19941;17053072;Normal;NAO;0;0
19942;17053072;Normal;NAO;0;0
19943;17053072;Normal;NAO;0;0
19944;17053072;Normal;NAO;0;0
19945;17053072;Normal;NAO;0;0
19946;17053072;Normal;NAO;0;0
19947;17053072;Normal;NAO;0;0
19948;17053072;Especial;NAO;0;0
19949;17053072;Especial;NAO;0;0
19950;17053072;Normal;NAO;0;0
19951;17053072;Normal;NAO;0;0
19952;17053072;Normal;NAO;0;0
19953;17053072;Normal;NAO;0;0
19954;17053072;Normal;NAO;0;0
19955;17053072;Normal;NAO;0;0
19956;17053072;Normal;NAO;0;0
19957;17053072;Normal;NAO;0;0
19958;17053072;Normal;NAO;0;0
19959;17053072;Normal;NAO;0;0
19960;17053072;Normal;NAO;0;0
19961;17053072;Normal;NAO;0;0
19962;17053072;Normal;NAO;0;0
19963;17053072;Normal;NAO;0;0
19964;17053072;Normal;NAO;0;0
19965;17053072;Normal;NAO;0;0
19966;17053072;Normal;NAO;0;0
19967;17053072;Normal;NAO;0;0
19968;17053072;Normal;NAO;0;0
19969;17053072;Normal;NAO;0;0
19970;17053072;Normal;NAO;0;0
19971;17053072;Normal;NAO;0;0
19972;17053072;Normal;NAO;0;0
19973;17053072;Normal;NAO;0;0
19974;17053072;Normal;NAO;0;0
19975;17053072;Normal;NAO;0;0
19976;17053072;Normal;SIM;2019;9
19977;17053072;Normal;SIM;2019;4
19978;17053072;Normal;NAO;0;0
19979;17053072;Especial;SIM;2019;4
19980;17053072;Normal;NAO;0;0
19981;17053072;Normal;NAO;0;0
19982;17053072;Normal;NAO;0;0
19983;17053072;Normal;NAO;0;0
19984;17053072;Normal;NAO;0;0
19985;17053072;Normal;NAO;0;0
19986;17053072;Especial;NAO;0;0
19987;17053072;Normal;NAO;0;0
19988;17053072;Normal;NAO;0;0
19989;17053072;Normal;NAO;0;0
19990;17053072;Normal;NAO;0;0
19991;17053072;Normal;NAO;0;0
19992;17053072;Normal;NAO;0;0
19993;17053072;Normal;NAO;0;0
19994;17053072;Normal;NAO;0;0
19995;17053072;Normal;NAO;0;0
19996;17053072;Normal;NAO;0;0
19997;17053072;Normal;NAO;0;0
19998;17053072;Especial;NAO;0;0
19999;17053072;Normal;NAO;0;0
20000;17053072;Normal;NAO;0;0
20001;17053072;Normal;NAO;0;0
20002;17053072;Normal;NAO;0;0
20003;17053072;Normal;NAO;0;0
20004;17053072;Normal;NAO;0;0
20005;17053072;Normal;NAO;0;0
20006;17053072;Normal;NAO;0;0
20007;17053072;Normal;NAO;0;0
20008;17053072;Normal;NAO;0;0
20009;17053072;Normal;NAO;0;0
20010;17053072;Normal;NAO;0;0
20011;17053072;Normal;NAO;0;0
20012;17053072;Normal;NAO;0;0
20013;17053072;Normal;NAO;0;0
20014;17053072;Normal;NAO;0;0
20015;17053072;Normal;NAO;0;0
20016;17053072;Normal;NAO;0;0
20017;17053072;Normal;NAO;0;0
20018;17053072;Normal;NAO;0;0
20019;17053072;Normal;NAO;0;0
20020;17053072;Normal;NAO;0;0
20021;17053072;Normal;NAO;0;0
20022;17053072;Normal;NAO;0;0
20023;17053072;Normal;NAO;0;0
20024;17053072;Normal;NAO;0;0
20025;17053072;Normal;NAO;0;0
20026;17053072;Especial;NAO;0;0
20027;17053072;Especial;NAO;0;0
20028;17053072;Normal;NAO;0;0
20029;17053072;Normal;NAO;0;0
20030;17053072;Normal;SIM;2020;3
20031;17053072;Normal;NAO;0;0
20032;17053072;Normal;NAO;0;0
20033;17053072;Normal;SIM;2019;6
20034;17053072;Especial;NAO;0;0
20035;17053072;Normal;NAO;0;0
20036;17053072;Normal;NAO;0;0
20037;17053072;Normal;NAO;0;0
20038;17053072;Normal;NAO;0;0
20039;17053072;Normal;NAO;0;0
20040;17053072;Normal;NAO;0;0
20041;17053072;Normal;NAO;0;0
20042;17053072;Normal;NAO;0;0
20043;17053072;Normal;NAO;0;0
20044;17053072;Normal;NAO;0;0
20045;17053072;Normal;NAO;0;0
20046;17053072;Normal;NAO;0;0
20047;17053072;Normal;NAO;0;0
20048;17053072;Normal;NAO;0;0
20049;17053072;Normal;NAO;0;0
20050;17053072;Normal;NAO;0;0
20051;17053072;Normal;NAO;0;0
20052;17053072;Normal;NAO;0;0
20053;17053072;Normal;NAO;0;0
20054;17053072;Normal;NAO;0;0
20055;17053072;Normal;NAO;0;0
20056;17053072;Normal;NAO;0;0
20057;17053072;Normal;NAO;0;0
20058;17053072;Normal;NAO;0;0
20059;17053072;Normal;NAO;0;0
20060;17053072;Normal;NAO;0;0
20061;17053072;Normal;NAO;0;0
20062;17053072;Normal;NAO;0;0
20063;17053072;Normal;NAO;0;0
20064;17053072;Normal;NAO;0;0
20065;17053072;Normal;NAO;0;0
20066;17053072;Normal;NAO;0;0
20067;17053072;Normal;NAO;0;0
20068;17053072;Normal;NAO;0;0
20069;17053072;Normal;NAO;0;0
20070;17053072;Normal;NAO;0;0
20071;17053072;Normal;NAO;0;0
20072;17053072;Normal;NAO;0;0
20073;17053072;Normal;NAO;0;0
20074;17053072;Normal;NAO;0;0
20075;17053072;Normal;NAO;0;0
20076;17053072;Normal;NAO;0;0
20077;17053072;Normal;NAO;0;0
20078;17053072;Normal;NAO;0;0
20079;17053072;Normal;NAO;0;0
20080;17053072;Normal;NAO;0;0
20081;17053072;Normal;SIM;2019;4
20082;17053072;Normal;NAO;0;0
20083;17053072;Normal;NAO;0;0
20084;17053072;Normal;NAO;0;0
20085;17053072;Especial;NAO;0;0
20086;17053072;Normal;NAO;0;0
20087;17053072;Normal;NAO;0;0
20088;17053072;Normal;NAO;0;0
20089;17053072;Normal;NAO;0;0
20090;17053072;Normal;NAO;0;0
20091;17053072;Normal;NAO;0;0
20092;17053072;Normal;NAO;0;0
20093;17053072;Normal;NAO;0;0
20094;17053072;Normal;NAO;0;0
20095;17053072;Normal;NAO;0;0
20096;17053072;Normal;NAO;0;0
20097;17053072;Normal;NAO;0;0
20098;17053072;Normal;NAO;0;0
20099;17053072;Normal;NAO;0;0
20100;17053072;Normal;NAO;0;0
20101;17053072;Normal;NAO;0;0
20102;17053072;Normal;NAO;0;0
20103;17053072;Normal;NAO;0;0
20104;17053072;Normal;NAO;0;0
20105;17053072;Normal;NAO;0;0
20106;17053072;Normal;NAO;0;0
20107;17053072;Normal;NAO;0;0
20108;17053072;Especial;NAO;0;0
20109;17053072;Normal;NAO;0;0
20110;17053072;Normal;NAO;0;0
20111;17053072;Normal;NAO;0;0
20112;17053072;Normal;NAO;0;0
20113;17053072;Normal;NAO;0;0
20114;17053072;Normal;NAO;0;0
20115;17053072;Normal;NAO;0;0
20116;17053072;Normal;NAO;0;0
20117;17053072;Normal;NAO;0;0
20118;17053072;Normal;SIM;2019;11
20119;17053072;Normal;NAO;0;0
20120;17053072;Normal;NAO;0;0
20121;17053072;Normal;NAO;0;0
20122;17053072;Normal;NAO;0;0
20123;17053072;Normal;NAO;0;0
20124;17053072;Normal;SIM;2019;7
20125;17053072;Normal;NAO;0;0
20126;17053072;Normal;NAO;0;0
20127;17053072;Normal;NAO;0;0
20128;17053072;Normal;NAO;0;0
20129;17053072;Normal;NAO;0;0
20130;17053072;Normal;NAO;0;0
20131;17053072;Normal;NAO;0;0
20132;17053072;Normal;NAO;0;0
20133;17053072;Normal;NAO;0;0
20134;17053072;Normal;NAO;0;0
20135;17053072;Normal;NAO;0;0
20136;17053072;Normal;NAO;0;0
20137;17053072;Normal;NAO;0;0
20138;17053072;Normal;NAO;0;0
20139;17053072;Especial;NAO;0;0
20140;17053072;Normal;NAO;0;0
20141;17053072;Normal;NAO;0;0
20142;17053072;Normal;NAO;0;0
20143;17053072;Normal;NAO;0;0
20144;17053072;Normal;SIM;2020;10
20145;17053072;Normal;NAO;0;0
20146;17053072;Normal;NAO;0;0
20147;17053072;Normal;NAO;0;0
20148;17053072;Normal;NAO;0;0
20149;17053072;Normal;NAO;0;0
20150;17053072;Normal;NAO;0;0
20151;17053072;Normal;NAO;0;0
20152;17053072;Normal;NAO;0;0
20153;17053072;Normal;NAO;0;0
20154;17053072;Normal;NAO;0;0
20155;17053072;Normal;NAO;0;0
20156;17053072;Normal;NAO;0;0
20157;17053072;Normal;SIM;2019;6
20158;17053072;Normal;NAO;0;0
20159;17053072;Normal;NAO;0;0
20160;17053072;Normal;NAO;0;0
20161;17053072;Normal;NAO;0;0
20162;17053072;Normal;NAO;0;0
20163;17053072;Normal;NAO;0;0
20164;17053072;Normal;NAO;0;0
20165;17053072;Normal;NAO;0;0
20166;17053072;Normal;NAO;0;0
20167;17053072;Normal;NAO;0;0
20168;17053072;Normal;NAO;0;0
20169;17053072;Normal;NAO;0;0
20170;17053072;Normal;NAO;0;0
20171;17053072;Normal;NAO;0;0
20172;17053072;Normal;NAO;0;0
20173;17053072;Especial;NAO;0;0
20174;17053072;Normal;NAO;0;0
20175;17053072;Normal;NAO;0;0
20176;17053072;Normal;NAO;0;0
20177;17053072;Normal;NAO;0;0
20178;17053072;Normal;NAO;0;0
20179;17053072;Normal;NAO;0;0
20180;17053072;Normal;NAO;0;0
20181;17053072;Normal;NAO;0;0
20182;17053072;Normal;NAO;0;0
20183;17053072;Normal;NAO;0;0
20184;17053072;Normal;NAO;0;0
20185;17053072;Normal;NAO;0;0
20186;17053072;Normal;SIM;2020;11
20187;17053072;Normal;NAO;0;0
20188;17053072;Normal;NAO;0;0
20189;17053072;Normal;NAO;0;0
20190;17053072;Normal;NAO;0;0
20191;17053072;Normal;NAO;0;0
20192;17053072;Normal;NAO;0;0
20193;17053072;Normal;NAO;0;0
20194;17053072;Normal;NAO;0;0
20195;17053072;Normal;NAO;0;0
20196;17053072;Especial;NAO;0;0
20197;17053072;Normal;NAO;0;0
20198;17053072;Normal;NAO;0;0
20199;17053072;Normal;NAO;0;0
20200;17053072;Normal;NAO;0;0
20201;17053072;Normal;NAO;0;0
20202;17053072;Normal;NAO;0;0
20203;17053072;Normal;NAO;0;0
20204;17053072;Especial;NAO;0;0
20205;17053072;Normal;NAO;0;0
20206;17053072;Normal;NAO;0;0
20207;17053072;Normal;SIM;2019;8
20208;17053072;Normal;NAO;0;0
20209;17053072;Normal;NAO;0;0
20210;17053072;Normal;NAO;0;0
20211;17053072;Normal;NAO;0;0
20212;17053072;Normal;NAO;0;0
20213;17053072;Normal;NAO;0;0
20214;17053072;Normal;NAO;0;0
20215;17053072;Normal;NAO;0;0
20216;17053072;Normal;NAO;0;0
20217;17053072;Normal;NAO;0;0
20218;17053072;Normal;NAO;0;0
20219;17053072;Normal;NAO;0;0
20220;17053072;Especial;NAO;0;0
20221;17053072;Especial;NAO;0;0
20222;17053072;Normal;NAO;0;0
20223;17053072;Normal;NAO;0;0
20224;17053072;Normal;NAO;0;0
20225;17053072;Normal;NAO;0;0
20226;17053072;Normal;NAO;0;0
20227;17053072;Normal;NAO;0;0
20228;17053072;Normal;NAO;0;0
20229;17053072;Normal;NAO;0;0
20230;17053072;Normal;NAO;0;0
20231;17053072;Normal;NAO;0;0
20232;17053072;Normal;SIM;2020;8
20233;17053072;Normal;NAO;0;0
20234;17053072;Normal;NAO;0;0
20235;17053072;Normal;NAO;0;0
20236;17053072;Normal;NAO;0;0
20237;17053072;Normal;NAO;0;0
20238;17053072;Normal;NAO;0;0
20239;17053072;Normal;NAO;0;0
20240;17053072;Normal;NAO;0;0
20241;17053072;Normal;NAO;0;0
20242;17053072;Normal;NAO;0;0
20243;17053072;Especial;SIM;2020;4
20244;17053072;Normal;NAO;0;0
20245;17053072;Normal;NAO;0;0
20246;17053072;Normal;NAO;0;0
20247;17053072;Normal;NAO;0;0
20248;17053072;Normal;NAO;0;0
20249;17053072;Normal;SIM;2020;6
20250;17053072;Normal;NAO;0;0
20251;17053072;Normal;NAO;0;0
20252;17053072;Normal;NAO;0;0
20253;17053072;Normal;NAO;0;0
20254;17053072;Normal;NAO;0;0
20255;17053072;Normal;NAO;0;0
20256;17053072;Especial;NAO;0;0
20257;17053072;Normal;NAO;0;0
20258;17053072;Normal;NAO;0;0
20259;17053072;Normal;NAO;0;0
20260;17053072;Normal;NAO;0;0
20261;17053072;Normal;NAO;0;0
20262;17053072;Normal;NAO;0;0
20263;17053072;Especial;NAO;0;0
20264;17053072;Normal;NAO;0;0
20265;17053072;Normal;NAO;0;0
20266;17053072;Normal;NAO;0;0
20267;17053072;Normal;NAO;0;0
20268;17053072;Normal;NAO;0;0
20269;17053072;Normal;NAO;0;0
20270;17053072;Especial;NAO;0;0
20271;17053072;Normal;NAO;0;0
20272;17053072;Normal;NAO;0;0
20273;17053072;Normal;NAO;0;0
20274;17053072;Normal;NAO;0;0
20275;17053072;Normal;NAO;0;0
20276;17053072;Normal;NAO;0;0
20277;17053072;Normal;NAO;0;0
20278;17053072;Especial;NAO;0;0
20279;17053072;Normal;NAO;0;0
