NU_ANO_CENSO,ID_TURMA,NO_TURMA,TP_MEDIACAO_DIDATICO_PEDAGO,TX_HR_INICIAL,TX_MI_INICIAL,IN_DIA_SEMANA_DOMINGO,IN_DIA_SEMANA_SEGUNDA,IN_DIA_SEMANA_TERCA,IN_DIA_SEMANA_QUARTA,IN_DIA_SEMANA_QUINTA,IN_DIA_SEMANA_SEXTA,IN_DIA_SEMANA_SABADO,NU_DIAS_ATIVIDADE,NU_DURACAO_TURMA,TP_TIPO_ATENDIMENTO_TURMA,TP_TIPO_LOCAL_TURMA,CO_TIPO_ATIVIDADE_1,CO_TIPO_ATIVIDADE_2,CO_TIPO_ATIVIDADE_3,CO_TIPO_ATIVIDADE_4,CO_TIPO_ATIVIDADE_5,CO_TIPO_ATIVIDADE_6,TP_ETAPA_ENSINO,CO_CURSO_EDUC_PROFISSIONAL,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,QT_MATRICULAS,IN_DISC_LINGUA_PORTUGUESA,IN_DISC_EDUCACAO_FISICA,IN_DISC_ARTES,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_LINGUA_OUTRA,IN_DISC_LIBRAS,IN_DISC_LINGUA_INDIGENA,IN_DISC_PORT_SEGUNDA_LINGUA,IN_DISC_MATEMATICA,IN_DISC_CIENCIAS,IN_DISC_FISICA,IN_DISC_QUIMICA,IN_DISC_BIOLOGIA,IN_DISC_HISTORIA,IN_DISC_GEOGRAFIA,IN_DISC_SOCIOLOGIA,IN_DISC_FILOSOFIA,IN_DISC_ESTUDOS_SOCIAIS,IN_DISC_EST_SOCIAIS_SOCIOLOGIA,IN_DISC_INFORMATICA_COMPUTACAO,IN_DISC_ENSINO_RELIGIOSO,IN_DISC_PROFISSIONALIZANTE,IN_DISC_ESTAGIO_SUPERVISIONADO,IN_DISC_PEDAGOGICAS,IN_DISC_OUTRAS,CO_ENTIDADE,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_OSCIP,IN_MANT_ESCOLA_PRIV_ONG_OSCIP,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,TP_REGULAMENTACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_EDUCACAO_INDIGENA
2020,17520599,4� ANO - E - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17520790,1� ANO A MAT 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006260,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521133,MATERNAL I- A-MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521192,MATERNAL I- B-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521263,MATERNAL II- B-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521389,2� PERIODO-A-MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521401,2 ANO - B - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521410,2� PERIODO-B-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17521437,3� ANO - B - MATUTINO - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521576,3� ANO - E - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521591,4� ANO - A - MATUTINO - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,30,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521612,4� ANO - B - MATUTINO - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521639,4� ANO - C - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521664,4� ANO - D - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521689,AEE - A - MATUTINO - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,4,0.0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521857,3� DV 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005760,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17521877,5� BM 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,18.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005760,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17522561,BERCARIO II- A - MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522837,1� PERIODO -A- MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522899,2 ANO - C - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522913,2 ANO - D - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522936,1� ANO-A-MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522959,2 ANO - G - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522967,2 ANO - H - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17522996,2� ANO-A-MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523024,1� ANO B VESP 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006260,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523088,3 ANO - D - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523090,AEE- A- MATUTINO- 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,4,0.0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523121,1� ANO - B MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005744,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523192,1� ANO - E VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005744,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523230,2� ANO - B MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005744,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523267,5� - ANO - A - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,18.0,,0.0,1.0,0.0,0.0,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17523270,3 ANO - F - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523277,3� ANO B VESP 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006260,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523293,5� - ANO - B - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,18.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17523313,3 ANO - G - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523329,3 ANO - H - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523338,3 ANO - I - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523396,2� ANO - F VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005744,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523517,BERCARIO II- B- VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523543,BERCARIO II- C- VESPERTINO -2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523756,MATERNAL II- A-MATUTINO-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,1.0,,0.0,1.0,0.0,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523960,1� PERIODO-B-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17523968,1� ANO - B - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006244,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17523996,3� ANO - A - MAT- 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006244,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524018,TURMA AEE - B - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,4,0.0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,17006244,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524100,1�- ANO - A - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524105,1� ANO-B-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17524137,1� - ANO - B - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524176,3 ANO - A - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17056047,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17524186,2� - ANO - A - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524223,2� ANO - B - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524234,2� ANO A MAT 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006260,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17524244,3� ANO-U-VESPERTINO-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17055296,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17524258,2� ANO B VESP 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006260,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,17524262,2� ANO - C - VESP - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,17524289,3� - ANO - A - MAT - 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005728,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
